NAME	ORIGINAL SIZE	AFTER RESTRICTING TO DATASET	STATUS	
GOBP_PROXIMAL_DISTAL_PATTERN_FORMATION_INVOLVED_IN_NEPHRON_DEVELOPMENT	5		Rejected!	
GOBP_COMMA_SHAPED_BODY_MORPHOGENESIS	6		Rejected!	
GOBP_S_SHAPED_BODY_MORPHOGENESIS	8		Rejected!	
GOBP_LOOP_OF_HENLE_DEVELOPMENT	11		Rejected!	
GOBP_KIDNEY_EPITHELIUM_DEVELOPMENT	131	126		
GOBP_KIDNEY_MESENCHYME_DEVELOPMENT	19		Rejected!	
GOBP_METANEPHRIC_MESENCHYME_DEVELOPMENT	15		Rejected!	
GOBP_NEPHRON_TUBULE_FORMATION	17		Rejected!	
GOBP_RENAL_VESICLE_DEVELOPMENT	19		Rejected!	
GOBP_STEM_CELL_PROLIFERATION	64	59		
GOBP_REGULATION_OF_STEM_CELL_PROLIFERATION	41		Rejected!	
GOBP_GLOMERULUS_MORPHOGENESIS	8		Rejected!	
GOBP_GLOMERULUS_VASCULATURE_MORPHOGENESIS	5		Rejected!	
GOBP_GLOMERULAR_MESANGIUM_DEVELOPMENT	16		Rejected!	
GOBP_GLOMERULAR_MESANGIAL_CELL_PROLIFERATION	11		Rejected!	
GOBP_CELL_PROLIFERATION_INVOLVED_IN_KIDNEY_DEVELOPMENT	21		Rejected!	
GOBP_POSITIVE_REGULATION_OF_GLOMERULAR_MESANGIAL_CELL_PROLIFERATION	6		Rejected!	
GOBP_MESENCHYME_MORPHOGENESIS	49		Rejected!	
GOBP_MESANGIAL_CELL_DEVELOPMENT	6		Rejected!	
GOBP_GLOMERULAR_MESANGIAL_CELL_DEVELOPMENT	5		Rejected!	
GOBP_EPITHELIAL_CELL_FATE_COMMITMENT	15		Rejected!	
GOBP_NEPHRON_TUBULE_EPITHELIAL_CELL_DIFFERENTIATION	15		Rejected!	
GOBP_MESENCHYMAL_CELL_DIFFERENTIATION_INVOLVED_IN_KIDNEY_DEVELOPMENT	8		Rejected!	
GOBP_METANEPHRIC_MESENCHYMAL_CELL_DIFFERENTIATION	5		Rejected!	
GOBP_METANEPHRIC_TUBULE_DEVELOPMENT	21		Rejected!	
GOBP_MESONEPHRIC_TUBULE_MORPHOGENESIS	59	56		
GOBP_MESONEPHRIC_TUBULE_FORMATION	8		Rejected!	
GOBP_METANEPHRIC_TUBULE_MORPHOGENESIS	10		Rejected!	
GOBP_METANEPHRIC_TUBULE_FORMATION	6		Rejected!	
GOBP_EPITHELIAL_TUBE_FORMATION	125	124		
GOBP_NEPHRIC_DUCT_DEVELOPMENT	13		Rejected!	
GOBP_MESONEPHRIC_DUCT_DEVELOPMENT	7		Rejected!	
GOBP_NEPHRIC_DUCT_MORPHOGENESIS	10		Rejected!	
GOBP_URETER_DEVELOPMENT	18		Rejected!	
GOBP_URETER_MORPHOGENESIS	7		Rejected!	
GOBP_NEGATIVE_REGULATION_OF_MESENCHYMAL_CELL_PROLIFERATION	6		Rejected!	
GOBP_CELL_DIFFERENTIATION_INVOLVED_IN_METANEPHROS_DEVELOPMENT	25		Rejected!	
GOBP_CELL_PROLIFERATION_INVOLVED_IN_METANEPHROS_DEVELOPMENT	10		Rejected!	
GOBP_METANEPHRIC_COLLECTING_DUCT_DEVELOPMENT	11		Rejected!	
GOBP_METANEPHRIC_EPITHELIUM_DEVELOPMENT	25		Rejected!	
GOBP_METANEPHRIC_NEPHRON_DEVELOPMENT	39		Rejected!	
GOBP_REGULATION_OF_METANEPHROS_DEVELOPMENT	5		Rejected!	
GOBP_METANEPHRIC_GLOMERULAR_MESANGIUM_DEVELOPMENT	5		Rejected!	
GOBP_METANEPHRIC_GLOMERULUS_DEVELOPMENT	15		Rejected!	
GOBP_METANEPHRIC_DISTAL_TUBULE_DEVELOPMENT	7		Rejected!	
GOBP_METANEPHRIC_LOOP_OF_HENLE_DEVELOPMENT	5		Rejected!	
GOBP_METANEPHRIC_GLOMERULUS_VASCULATURE_DEVELOPMENT	8		Rejected!	
GOBP_METANEPHRIC_NEPHRON_TUBULE_EPITHELIAL_CELL_DIFFERENTIATION	7		Rejected!	
GOBP_METANEPHRIC_NEPHRON_MORPHOGENESIS	25		Rejected!	
GOBP_METANEPHRIC_NEPHRON_TUBULE_MORPHOGENESIS	8		Rejected!	
GOBP_METANEPHRIC_RENAL_VESICLE_MORPHOGENESIS	15		Rejected!	
GOBP_METANEPHRIC_S_SHAPED_BODY_MORPHOGENESIS	6		Rejected!	
GOBP_GLOMERULAR_EPITHELIAL_CELL_DEVELOPMENT	13		Rejected!	
GOBP_GLOMERULAR_EPITHELIAL_CELL_DIFFERENTIATION	21		Rejected!	
GOBP_CLATHRIN_COAT_DISASSEMBLY	5		Rejected!	
GOBP_VESICLE_UNCOATING	6		Rejected!	
GOBP_CHAPERONE_MEDIATED_PROTEIN_TRANSPORT	11		Rejected!	
GOBP_MONOCARBOXYLIC_ACID_CATABOLIC_PROCESS	131	129		
GOBP_MONOCARBOXYLIC_ACID_BIOSYNTHETIC_PROCESS	224		Rejected!	
GOBP_SIGNAL_TRANSDUCTION_BY_P53_CLASS_MEDIATOR	263		Rejected!	
GOBP_INTRINSIC_APOPTOTIC_SIGNALING_PATHWAY_BY_P53_CLASS_MEDIATOR	75	72		
GOBP_MODIFIED_AMINO_ACID_TRANSPORT	29		Rejected!	
GOBP_SULFUR_COMPOUND_TRANSPORT	49		Rejected!	
GOBP_TRICARBOXYLIC_ACID_METABOLIC_PROCESS	14		Rejected!	
GOBP_CIRCULATORY_SYSTEM_DEVELOPMENT	1140		Rejected!	
GOBP_PROTEIN_ACTIVATION_CASCADE	28		Rejected!	
GOBP_ORGANELLE_TRANSPORT_ALONG_MICROTUBULE	81	77		
GOBP_MINUS_END_DIRECTED_ORGANELLE_TRANSPORT_ALONG_MICROTUBULE	5		Rejected!	
GOBP_PLUS_END_DIRECTED_ORGANELLE_TRANSPORT_ALONG_MICROTUBULE	7		Rejected!	
GOBP_MICROTUBULE_ANCHORING_AT_MICROTUBULE_ORGANIZING_CENTER	13		Rejected!	
GOBP_SIGNAL_TRANSDUCTION_INVOLVED_IN_CELL_CYCLE_CHECKPOINT	76	74		
GOBP_RESPONSE_TO_CELL_CYCLE_CHECKPOINT_SIGNALING	8		Rejected!	
GOBP_SIGNAL_TRANSDUCTION_INVOLVED_IN_G2_DNA_DAMAGE_CHECKPOINT	14		Rejected!	
GOBP_MESENCHYMAL_STEM_CELL_DIFFERENTIATION	9		Rejected!	
GOBP_EMBRYONIC_SKELETAL_JOINT_DEVELOPMENT	14		Rejected!	
GOBP_CELLULAR_TRIVALENT_INORGANIC_ANION_HOMEOSTASIS	9		Rejected!	
GOBP_TRIVALENT_INORGANIC_ANION_HOMEOSTASIS	13		Rejected!	
GOBP_DIVALENT_INORGANIC_CATION_HOMEOSTASIS	499		Rejected!	
GOBP_SEMINIFEROUS_TUBULE_DEVELOPMENT	12		Rejected!	
GOBP_PURINE_CONTAINING_COMPOUND_METABOLIC_PROCESS	459		Rejected!	
GOBP_PURINE_CONTAINING_COMPOUND_BIOSYNTHETIC_PROCESS	207	191		
GOBP_PURINE_CONTAINING_COMPOUND_CATABOLIC_PROCESS	51		Rejected!	
GOBP_PYRIDINE_CONTAINING_COMPOUND_METABOLIC_PROCESS	41		Rejected!	
GOBP_PYRIDINE_CONTAINING_COMPOUND_BIOSYNTHETIC_PROCESS	35		Rejected!	
GOBP_PYRIDINE_CONTAINING_COMPOUND_CATABOLIC_PROCESS	7		Rejected!	
GOBP_PYRIMIDINE_CONTAINING_COMPOUND_METABOLIC_PROCESS	85	78		
GOBP_PYRIMIDINE_CONTAINING_COMPOUND_BIOSYNTHETIC_PROCESS	40		Rejected!	
GOBP_PYRIMIDINE_CONTAINING_COMPOUND_CATABOLIC_PROCESS	40		Rejected!	
GOBP_PURINE_CONTAINING_COMPOUND_TRANSMEMBRANE_TRANSPORT	17		Rejected!	
GOBP_PYRIMIDINE_CONTAINING_COMPOUND_TRANSMEMBRANE_TRANSPORT	14		Rejected!	
GOBP_FIBROBLAST_ACTIVATION	10		Rejected!	
GOBP_T_HELPER_17_TYPE_IMMUNE_RESPONSE	33		Rejected!	
GOBP_T_HELPER_17_CELL_LINEAGE_COMMITMENT	14		Rejected!	
GOBP_CHEMOKINE_C_X_C_MOTIF_LIGAND_1_PRODUCTION	5		Rejected!	
GOBP_CHEMOKINE_C_X_C_MOTIF_LIGAND_2_PRODUCTION	17		Rejected!	
GOBP_LIVER_MORPHOGENESIS	22		Rejected!	
GOBP_ENDOTHELIAL_CELL_APOPTOTIC_PROCESS	64	52		
GOBP_NEUROTRANSMITTER_GATED_ION_CHANNEL_CLUSTERING	12		Rejected!	
GOBP_CLATHRIN_DEPENDENT_ENDOCYTOSIS	46		Rejected!	
GOBP_CAVEOLIN_MEDIATED_ENDOCYTOSIS	12		Rejected!	
GOBP_OXYGEN_METABOLIC_PROCESS	6		Rejected!	
GOBP_REACTIVE_OXYGEN_SPECIES_METABOLIC_PROCESS	281		Rejected!	
GOBP_ESTABLISHMENT_OF_PROTEIN_LOCALIZATION_TO_ORGANELLE	576		Rejected!	
GOBP_MAINTENANCE_OF_PROTEIN_LOCALIZATION_IN_ORGANELLE	42		Rejected!	
GOBP_ESTABLISHMENT_OF_PROTEIN_LOCALIZATION_TO_ENDOPLASMIC_RETICULUM	121	109		
GOBP_MAINTENANCE_OF_PROTEIN_LOCATION_IN_MITOCHONDRION	5		Rejected!	
GOBP_PROTEIN_LOCALIZATION_TO_MEMBRANE	658		Rejected!	
GOBP_PROTEIN_LOCALIZATION_TO_PLASMA_MEMBRANE	275		Rejected!	
GOBP_PROTEIN_LOCALIZATION_TO_VACUOLE	71	68		
GOBP_ESTABLISHMENT_OF_PROTEIN_LOCALIZATION_TO_VACUOLE	52	50		
GOBP_NEUTROPHIL_EXTRAVASATION	14		Rejected!	
GOBP_LAMELLIPODIUM_MORPHOGENESIS	16		Rejected!	
GOBP_MULTINUCLEAR_OSTEOCLAST_DIFFERENTIATION	8		Rejected!	
GOBP_OSTEOCLAST_FUSION	6		Rejected!	
GOBP_LYMPHOCYTE_MIGRATION	117	112		
GOBP_EOSINOPHIL_MIGRATION	22		Rejected!	
GOBP_T_CELL_MIGRATION	66	61		
GOBP_THYMOCYTE_MIGRATION	6		Rejected!	
GOBP_T_CELL_EXTRAVASATION	13		Rejected!	
GOBP_PROTEIN_LOCALIZATION_TO_CELL_CORTEX	11		Rejected!	
GOBP_RESPONSE_TO_SORBITOL	5		Rejected!	
GOBP_RESPONSE_TO_HYDROXYUREA	13		Rejected!	
GOBP_RESPONSE_TO_CISPLATIN	9		Rejected!	
GOBP_CELLULAR_RESPONSE_TO_CISPLATIN	6		Rejected!	
GOBP_RESPONSE_TO_STAUROSPORINE	5		Rejected!	
GOBP_MODULATION_BY_SYMBIONT_OF_HOST_AUTOPHAGY	7		Rejected!	
GOBP_POSITIVE_REGULATION_BY_SYMBIONT_OF_ENTRY_INTO_HOST	11		Rejected!	
GOBP_ENDOCYTOSIS_INVOLVED_IN_VIRAL_ENTRY_INTO_HOST_CELL	7		Rejected!	
GOBP_IRES_DEPENDENT_VIRAL_TRANSLATIONAL_INITIATION	11		Rejected!	
GOBP_VIRAL_TRANSLATIONAL_TERMINATION_REINITIATION	5		Rejected!	
GOBP_MRNA_METHYLATION	16		Rejected!	
GOBP_DNA_DEMETHYLATION	28		Rejected!	
GOBP_REGULATION_OF_RESPONSE_TO_STRESS	1414		Rejected!	
GOBP_REGULATION_OF_CELLULAR_RESPONSE_TO_STRESS	699		Rejected!	
GOBP_AMINO_ACID_HOMEOSTASIS	6		Rejected!	
GOBP_REGULATION_OF_FERTILIZATION	12		Rejected!	
GOBP_REGULATION_OF_NITRIC_OXIDE_METABOLIC_PROCESS	61	51		
GOBP_LYTIC_VACUOLE_ORGANIZATION	71	67		
GOBP_HISTONE_H3_K4_TRIMETHYLATION	17		Rejected!	
GOBP_RESPONSE_TO_PHENYLPROPANOID	5		Rejected!	
GOBP_PROTEIN_K6_LINKED_UBIQUITINATION	9		Rejected!	
GOBP_EXTRACELLULAR_MATRIX_ASSEMBLY	45		Rejected!	
GOBP_CARDIAC_MUSCLE_CELL_ACTION_POTENTIAL	76	67		
GOBP_CARDIAC_MUSCLE_CELL_ACTION_POTENTIAL_INVOLVED_IN_CONTRACTION	54		Rejected!	
GOBP_CARDIAC_MUSCLE_CELL_CONTRACTION	72	65		
GOBP_VENTRICULAR_CARDIAC_MUSCLE_CELL_ACTION_POTENTIAL	35		Rejected!	
GOBP_MEMBRANE_REPOLARIZATION	45		Rejected!	
GOBP_MEMBRANE_DEPOLARIZATION_DURING_ACTION_POTENTIAL	36		Rejected!	
GOBP_MEMBRANE_REPOLARIZATION_DURING_ACTION_POTENTIAL	28		Rejected!	
GOBP_MEMBRANE_DEPOLARIZATION_DURING_CARDIAC_MUSCLE_CELL_ACTION_POTENTIAL	22		Rejected!	
GOBP_SA_NODE_CELL_TO_ATRIAL_CARDIAC_MUSCLE_CELL_SIGNALING	9		Rejected!	
GOBP_CELL_CELL_SIGNALING_INVOLVED_IN_CARDIAC_CONDUCTION	33		Rejected!	
GOBP_ADENYLATE_CYCLASE_ACTIVATING_ADRENERGIC_RECEPTOR_SIGNALING_PATHWAY_INVOLVED_IN_HEART_PROCESS	9		Rejected!	
GOBP_ATRIAL_CARDIAC_MUSCLE_CELL_TO_AV_NODE_CELL_SIGNALING	19		Rejected!	
GOBP_BUNDLE_OF_HIS_CELL_TO_PURKINJE_MYOCYTE_SIGNALING	7		Rejected!	
GOBP_PURKINJE_MYOCYTE_TO_VENTRICULAR_CARDIAC_MUSCLE_CELL_SIGNALING	6		Rejected!	
GOBP_REGULATION_OF_CARDIAC_MUSCLE_CELL_MEMBRANE_POTENTIAL	7		Rejected!	
GOBP_CARDIAC_MUSCLE_CELL_CARDIAC_MUSCLE_CELL_ADHESION	7		Rejected!	
GOBP_MEMBRANE_DEPOLARIZATION_DURING_AV_NODE_CELL_ACTION_POTENTIAL	6		Rejected!	
GOBP_MEMBRANE_DEPOLARIZATION_DURING_SA_NODE_CELL_ACTION_POTENTIAL	5		Rejected!	
GOBP_CELL_COMMUNICATION_BY_ELECTRICAL_COUPLING_INVOLVED_IN_CARDIAC_CONDUCTION	24		Rejected!	
GOBP_CELL_COMMUNICATION_INVOLVED_IN_CARDIAC_CONDUCTION	57	53		
GOBP_AV_NODE_CELL_TO_BUNDLE_OF_HIS_CELL_COMMUNICATION	12		Rejected!	
GOBP_BUNDLE_OF_HIS_CELL_TO_PURKINJE_MYOCYTE_COMMUNICATION	14		Rejected!	
GOBP_SA_NODE_CELL_TO_ATRIAL_CARDIAC_MUSCLE_CELL_COMMUNICATION	11		Rejected!	
GOBP_REGULATION_OF_HEART_RATE_BY_CARDIAC_CONDUCTION	39		Rejected!	
GOBP_ENDOTHELIN_RECEPTOR_SIGNALING_PATHWAY	7		Rejected!	
GOBP_G_PROTEIN_COUPLED_RECEPTOR_SIGNALING_PATHWAY_INVOLVED_IN_HEART_PROCESS	14		Rejected!	
GOBP_L_HISTIDINE_TRANSMEMBRANE_TRANSPORT	6		Rejected!	
GOBP_PRIMITIVE_STREAK_FORMATION	8		Rejected!	
GOBP_REGULATION_OF_NEUTROPHIL_CHEMOTAXIS	32		Rejected!	
GOBP_REGULATION_OF_MONOCYTE_CHEMOTAXIS	27		Rejected!	
GOBP_POSITIVE_REGULATION_OF_MONOCYTE_CHEMOTAXIS	20		Rejected!	
GOBP_NEGATIVE_REGULATION_OF_MONOCYTE_CHEMOTAXIS	6		Rejected!	
GOBP_REGULATION_OF_STEROID_HORMONE_BIOSYNTHETIC_PROCESS	10		Rejected!	
GOBP_REGULATION_OF_PROTEIN_KINASE_C_SIGNALING	16		Rejected!	
GOBP_POSITIVE_REGULATION_OF_PROTEIN_KINASE_C_SIGNALING	9		Rejected!	
GOBP_TUBULIN_DEACETYLATION	11		Rejected!	
GOBP_REGULATION_OF_TUBULIN_DEACETYLATION	8		Rejected!	
GOBP_POSITIVE_REGULATION_OF_DEACETYLASE_ACTIVITY	8		Rejected!	
GOBP_REGULATION_OF_CELL_MIGRATION_INVOLVED_IN_SPROUTING_ANGIOGENESIS	77		Rejected!	
GOBP_POSITIVE_REGULATION_OF_CELL_MIGRATION_INVOLVED_IN_SPROUTING_ANGIOGENESIS	34		Rejected!	
GOBP_NEGATIVE_REGULATION_OF_CELL_MIGRATION_INVOLVED_IN_SPROUTING_ANGIOGENESIS	42		Rejected!	
GOBP_POSITIVE_REGULATION_OF_MICROTUBULE_NUCLEATION	5		Rejected!	
GOBP_REGULATION_OF_ANATOMICAL_STRUCTURE_SIZE	493		Rejected!	
GOBP_POSITIVE_REGULATION_OF_CELL_CYCLE_PROCESS	303		Rejected!	
GOBP_NEGATIVE_REGULATION_OF_RIBOSOME_BIOGENESIS	5		Rejected!	
GOBP_RELAXATION_OF_MUSCLE	32		Rejected!	
GOBP_FOAM_CELL_DIFFERENTIATION	38		Rejected!	
GOBP_REGULATION_OF_INCLUSION_BODY_ASSEMBLY	16		Rejected!	
GOBP_NEGATIVE_REGULATION_OF_INCLUSION_BODY_ASSEMBLY	11		Rejected!	
GOBP_REGULATION_OF_PROTEIN_DEUBIQUITINATION	12		Rejected!	
GOBP_REGULATION_OF_PEPTIDE_TRANSPORT	579		Rejected!	
GOBP_NEGATIVE_REGULATION_OF_CANONICAL_WNT_SIGNALING_PATHWAY	179	171		
GOBP_POSITIVE_REGULATION_OF_EXTRACELLULAR_MATRIX_DISASSEMBLY	8		Rejected!	
GOBP_REGULATION_OF_TRANSMEMBRANE_RECEPTOR_PROTEIN_SERINE_THREONINE_KINASE_SIGNALING_PATHWAY	251		Rejected!	
GOBP_POSITIVE_REGULATION_OF_TRANSMEMBRANE_RECEPTOR_PROTEIN_SERINE_THREONINE_KINASE_SIGNALING_PATHWAY	107	100		
GOBP_NEGATIVE_REGULATION_OF_TRANSMEMBRANE_RECEPTOR_PROTEIN_SERINE_THREONINE_KINASE_SIGNALING_PATHWAY	134	124		
GOBP_COCHLEA_DEVELOPMENT	45		Rejected!	
GOBP_COCHLEA_MORPHOGENESIS	22		Rejected!	
GOBP_COPII_COATED_VESICLE_CARGO_LOADING	15		Rejected!	
GOBP_COPII_COATED_VESICLE_BUDDING	73	69		
GOBP_RECEPTOR_MEDIATED_ENDOCYTOSIS_INVOLVED_IN_CHOLESTEROL_TRANSPORT	8		Rejected!	
GOBP_REGULATION_OF_SYNAPSE_MATURATION	14		Rejected!	
GOBP_POSITIVE_REGULATION_OF_SYNAPSE_MATURATION	9		Rejected!	
GOBP_TISSUE_MIGRATION	365		Rejected!	
GOBP_MESENCHYME_MIGRATION	5		Rejected!	
GOBP_EPITHELIAL_CELL_CELL_ADHESION	17		Rejected!	
GOBP_REGULATION_OF_MITOCHONDRIAL_FISSION	27		Rejected!	
GOBP_POSITIVE_REGULATION_OF_MITOCHONDRIAL_FISSION	17		Rejected!	
GOBP_MEMBRANE_FISSION	15		Rejected!	
GOBP_ESTABLISHMENT_OF_PROTEIN_LOCALIZATION_TO_MEMBRANE	351		Rejected!	
GOBP_ESTABLISHMENT_OF_PROTEIN_LOCALIZATION_TO_MITOCHONDRIAL_MEMBRANE	53	53		
GOBP_REGULATION_OF_SPHINGOLIPID_BIOSYNTHETIC_PROCESS	18		Rejected!	
GOBP_POSITIVE_REGULATION_OF_SPHINGOLIPID_BIOSYNTHETIC_PROCESS	11		Rejected!	
GOBP_NEGATIVE_REGULATION_OF_SPHINGOLIPID_BIOSYNTHETIC_PROCESS	6		Rejected!	
GOBP_CELLULAR_SPHINGOLIPID_HOMEOSTASIS	5		Rejected!	
GOBP_ENDOPLASMIC_RETICULUM_MEMBRANE_ORGANIZATION	6		Rejected!	
GOBP_GOLGI_TO_LYSOSOME_TRANSPORT	11		Rejected!	
GOBP_GOLGI_RIBBON_FORMATION	13		Rejected!	
GOBP_ESTABLISHMENT_OF_EPITHELIAL_CELL_POLARITY	29		Rejected!	
GOBP_GOLGI_DISASSEMBLY	7		Rejected!	
GOBP_REGULATION_OF_SPINDLE_ASSEMBLY	25		Rejected!	
GOBP_ORGANELLE_MEMBRANE_FUSION	110	106		
GOBP_ESTABLISHMENT_OF_PLANAR_POLARITY_INVOLVED_IN_NEURAL_TUBE_CLOSURE	12		Rejected!	
GOBP_PLANAR_CELL_POLARITY_PATHWAY_INVOLVED_IN_NEURAL_TUBE_CLOSURE	10		Rejected!	
GOBP_REGULATION_OF_CHOLESTEROL_METABOLIC_PROCESS	61	55		
GOBP_REGULATION_OF_KIDNEY_DEVELOPMENT	30		Rejected!	
GOBP_POSITIVE_REGULATION_OF_KIDNEY_DEVELOPMENT	9		Rejected!	
GOBP_REGULATION_OF_PANCREATIC_JUICE_SECRETION	5		Rejected!	
GOBP_REGULATION_OF_BRANCHING_INVOLVED_IN_URETERIC_BUD_MORPHOGENESIS	20		Rejected!	
GOBP_REGULATION_OF_RELEASE_OF_CYTOCHROME_C_FROM_MITOCHONDRIA	44		Rejected!	
GOBP_POSITIVE_REGULATION_OF_RELEASE_OF_CYTOCHROME_C_FROM_MITOCHONDRIA	27		Rejected!	
GOBP_NEGATIVE_REGULATION_OF_RELEASE_OF_CYTOCHROME_C_FROM_MITOCHONDRIA	17		Rejected!	
GOBP_POSITIVE_REGULATION_OF_CHOLESTEROL_METABOLIC_PROCESS	10		Rejected!	
GOBP_NEGATIVE_REGULATION_OF_CHOLESTEROL_METABOLIC_PROCESS	8		Rejected!	
GOBP_REGULATION_OF_TRIGLYCERIDE_METABOLIC_PROCESS	39		Rejected!	
GOBP_POSITIVE_REGULATION_OF_TRIGLYCERIDE_METABOLIC_PROCESS	23		Rejected!	
GOBP_NEGATIVE_REGULATION_OF_TRIGLYCERIDE_METABOLIC_PROCESS	10		Rejected!	
GOBP_POSITIVE_REGULATION_OF_LIPID_KINASE_ACTIVITY	37		Rejected!	
GOBP_NEGATIVE_REGULATION_OF_LIPID_KINASE_ACTIVITY	9		Rejected!	
GOBP_CHROMOSOME_LOCALIZATION_TO_NUCLEAR_ENVELOPE_INVOLVED_IN_HOMOLOGOUS_CHROMOSOME_SEGREGATION	9		Rejected!	
GOBP_REGULATION_OF_SPINDLE_ORGANIZATION	39		Rejected!	
GOBP_REGULATION_OF_CENTROMERE_COMPLEX_ASSEMBLY	6		Rejected!	
GOBP_REGULATION_OF_SPINDLE_CHECKPOINT	15		Rejected!	
GOBP_POSITIVE_REGULATION_OF_SPINDLE_CHECKPOINT	7		Rejected!	
GOBP_REGULATION_OF_METAPHASE_PLATE_CONGRESSION	8		Rejected!	
GOBP_REGULATION_OF_ARACHIDONIC_ACID_SECRETION	6		Rejected!	
GOBP_POSITIVE_REGULATION_OF_ARACHIDONIC_ACID_SECRETION	5		Rejected!	
GOBP_REGULATION_OF_HISTONE_H4_ACETYLATION	14		Rejected!	
GOBP_POSITIVE_REGULATION_OF_HISTONE_H4_ACETYLATION	7		Rejected!	
GOBP_NEGATIVE_REGULATION_OF_HISTONE_H4_ACETYLATION	6		Rejected!	
GOBP_AXIS_ELONGATION_INVOLVED_IN_SOMITOGENESIS	5		Rejected!	
GOBP_REGULATION_OF_MUSCLE_SYSTEM_PROCESS	243		Rejected!	
GOBP_REGULATION_OF_RETINAL_GANGLION_CELL_AXON_GUIDANCE	5		Rejected!	
GOBP_POSITIVE_REGULATION_OF_CANONICAL_WNT_SIGNALING_PATHWAY	147	136		
GOBP_FIBROBLAST_GROWTH_FACTOR_PRODUCTION	9		Rejected!	
GOBP_NEGATIVE_REGULATION_OF_FIBROBLAST_GROWTH_FACTOR_PRODUCTION	5		Rejected!	
GOBP_REGULATION_OF_PEPTIDE_HORMONE_SECRETION	209		Rejected!	
GOBP_POSITIVE_REGULATION_OF_PEPTIDE_HORMONE_SECRETION	95	92		
GOBP_NEGATIVE_REGULATION_OF_PEPTIDE_HORMONE_SECRETION	41		Rejected!	
GOBP_REGULATION_OF_CALCIUM_ION_IMPORT	41		Rejected!	
GOBP_POSITIVE_REGULATION_OF_CALCIUM_ION_IMPORT	20		Rejected!	
GOBP_NEGATIVE_REGULATION_OF_CALCIUM_ION_IMPORT	10		Rejected!	
GOBP_REGULATION_OF_CELLULAR_RESPONSE_TO_GROWTH_FACTOR_STIMULUS	296		Rejected!	
GOBP_NEGATIVE_REGULATION_OF_CELLULAR_RESPONSE_TO_GROWTH_FACTOR_STIMULUS	110	90		
GOBP_POSITIVE_REGULATION_OF_WOUND_HEALING	59	56		
GOBP_NUCLEIC_ACID_PHOSPHODIESTER_BOND_HYDROLYSIS	300		Rejected!	
GOBP_SPINDLE_ASSEMBLY_INVOLVED_IN_MEIOSIS	6		Rejected!	
GOBP_MITOTIC_SPINDLE_ASSEMBLY	65	61		
GOBP_REGULATION_OF_DNA_METHYLATION_DEPENDENT_HETEROCHROMATIN_ASSEMBLY	14		Rejected!	
GOBP_POSITIVE_REGULATION_OF_DNA_METHYLATION_DEPENDENT_HETEROCHROMATIN_ASSEMBLY	11		Rejected!	
GOBP_REGULATION_OF_PROTEIN_DEACETYLATION	43		Rejected!	
GOBP_POSITIVE_REGULATION_OF_PROTEIN_DEACETYLATION	22		Rejected!	
GOBP_REGULATION_OF_PROTEIN_TARGETING_TO_MEMBRANE	36		Rejected!	
GOBP_POSITIVE_REGULATION_OF_PROTEIN_TARGETING_TO_MEMBRANE	30		Rejected!	
GOBP_NEGATIVE_REGULATION_OF_PROTEIN_TARGETING_TO_MEMBRANE	6		Rejected!	
GOBP_POSITIVE_REGULATION_OF_INTRACELLULAR_PROTEIN_TRANSPORT	178	172		
GOBP_NEGATIVE_REGULATION_OF_INTRACELLULAR_PROTEIN_TRANSPORT	41		Rejected!	
GOBP_REGULATION_OF_SUPEROXIDE_METABOLIC_PROCESS	32		Rejected!	
GOBP_NEGATIVE_REGULATION_OF_OXIDATIVE_PHOSPHORYLATION	7		Rejected!	
GOBP_REGULATION_OF_DNA_DEPENDENT_DNA_REPLICATION	47		Rejected!	
GOBP_REGULATION_OF_PLATELET_AGGREGATION	19		Rejected!	
GOBP_NEGATIVE_REGULATION_OF_PLATELET_AGGREGATION	10		Rejected!	
GOBP_REGULATION_OF_BROWN_FAT_CELL_DIFFERENTIATION	22		Rejected!	
GOBP_POSITIVE_REGULATION_OF_BROWN_FAT_CELL_DIFFERENTIATION	16		Rejected!	
GOBP_REGULATION_OF_CELL_AGING	60		Rejected!	
GOBP_POSITIVE_REGULATION_OF_CELL_AGING	23		Rejected!	
GOBP_NEGATIVE_REGULATION_OF_CELL_AGING	28		Rejected!	
GOBP_NEGATIVE_REGULATION_OF_CHOLESTEROL_EFFLUX	18		Rejected!	
GOBP_REGULATION_OF_HEART_INDUCTION	5		Rejected!	
GOBP_PHAGOSOME_MATURATION	46		Rejected!	
GOBP_PHAGOSOME_ACIDIFICATION	28		Rejected!	
GOBP_PHAGOSOME_LYSOSOME_FUSION	11		Rejected!	
GOBP_NEGATIVE_REGULATION_OF_EXCITATORY_POSTSYNAPTIC_POTENTIAL	11		Rejected!	
GOBP_CELLULAR_SENESCENCE	79	66		
GOBP_REPLICATIVE_SENESCENCE	17		Rejected!	
GOBP_STRESS_INDUCED_PREMATURE_SENESCENCE	8		Rejected!	
GOBP_ORGANOPHOSPHATE_BIOSYNTHETIC_PROCESS	586		Rejected!	
GOBP_PROTEIN_LOCALIZATION_TO_NUCLEAR_ENVELOPE	7		Rejected!	
GOBP_GLUTAMATE_HOMEOSTASIS	5		Rejected!	
GOBP_CATECHOLAMINE_UPTAKE	18		Rejected!	
GOBP_RNA_PHOSPHODIESTER_BOND_HYDROLYSIS	155	150		
