Accession,Title,Sample Type,Taxonomy,Channels,Platform,Series,Supplementary Types,Supplementary Links,SRA Accession,Contact,Release Date
GSM887639,"SNU-761","RNA","Homo sapiens",1,GPL15308,GSE36133;GSE36139,"CEL","ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM887nnn/GSM887639/suppl",,"Nicolas Stransky","Mar 20, 2012"
GSM887640,"SNU-840","RNA","Homo sapiens",1,GPL15308,GSE36133;GSE36139,"CEL","ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM887nnn/GSM887640/suppl",,"Nicolas Stransky","Mar 20, 2012"
GSM887641,"SNU-878","RNA","Homo sapiens",1,GPL15308,GSE36133;GSE36139,"CEL","ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM887nnn/GSM887641/suppl",,"Nicolas Stransky","Mar 20, 2012"
GSM887642,"SNU-899","RNA","Homo sapiens",1,GPL15308,GSE36133;GSE36139,"CEL","ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM887nnn/GSM887642/suppl",,"Nicolas Stransky","Mar 20, 2012"
GSM887643,"SNU-C1","RNA","Homo sapiens",1,GPL15308,GSE36133;GSE36139,"CEL","ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM887nnn/GSM887643/suppl",,"Nicolas Stransky","Mar 20, 2012"
GSM887644,"SNU-C2A","RNA","Homo sapiens",1,GPL15308,GSE36133;GSE36139,"CEL","ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM887nnn/GSM887644/suppl",,"Nicolas Stransky","Mar 20, 2012"
GSM887645,"SNU-C4","RNA","Homo sapiens",1,GPL15308,GSE36133;GSE36139,"CEL","ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM887nnn/GSM887645/suppl",,"Nicolas Stransky","Mar 20, 2012"
GSM887646,"SNU-C5","RNA","Homo sapiens",1,GPL15308,GSE36133;GSE36139,"CEL","ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM887nnn/GSM887646/suppl",,"Nicolas Stransky","Mar 20, 2012"
GSM887647,"Sq-1","RNA","Homo sapiens",1,GPL15308,GSE36133;GSE36139,"CEL","ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM887nnn/GSM887647/suppl",,"Nicolas Stransky","Mar 20, 2012"
GSM887648,"SR-786","RNA","Homo sapiens",1,GPL15308,GSE36133;GSE36139,"CEL","ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM887nnn/GSM887648/suppl",,"Nicolas Stransky","Mar 20, 2012"
GSM887649,"ST486","RNA","Homo sapiens",1,GPL15308,GSE36133;GSE36139,"CEL","ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM887nnn/GSM887649/suppl",,"Nicolas Stransky","Mar 20, 2012"
GSM887650,"SU.86.86","RNA","Homo sapiens",1,GPL15308,GSE36133;GSE36139,"CEL","ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM887nnn/GSM887650/suppl",,"Nicolas Stransky","Mar 20, 2012"
GSM887651,"SU-DHL-10","RNA","Homo sapiens",1,GPL15308,GSE36133;GSE36139,"CEL","ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM887nnn/GSM887651/suppl",,"Nicolas Stransky","Mar 20, 2012"
GSM887652,"SU-DHL-1","RNA","Homo sapiens",1,GPL15308,GSE36133;GSE36139,"CEL","ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM887nnn/GSM887652/suppl",,"Nicolas Stransky","Mar 20, 2012"
GSM887653,"SU-DHL-4","RNA","Homo sapiens",1,GPL15308,GSE36133;GSE36139,"CEL","ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM887nnn/GSM887653/suppl",,"Nicolas Stransky","Mar 20, 2012"
GSM887654,"SU-DHL-5","RNA","Homo sapiens",1,GPL15308,GSE36133;GSE36139,"CEL","ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM887nnn/GSM887654/suppl",,"Nicolas Stransky","Mar 20, 2012"
GSM887655,"SU-DHL-6","RNA","Homo sapiens",1,GPL15308,GSE36133;GSE36139,"CEL","ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM887nnn/GSM887655/suppl",,"Nicolas Stransky","Mar 20, 2012"
GSM887656,"SU-DHL-8","RNA","Homo sapiens",1,GPL15308,GSE36133;GSE36139,"CEL","ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM887nnn/GSM887656/suppl",,"Nicolas Stransky","Mar 20, 2012"
GSM887657,"SUIT-2","RNA","Homo sapiens",1,GPL15308,GSE36133;GSE36139,"CEL","ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM887nnn/GSM887657/suppl",,"Nicolas Stransky","Mar 20, 2012"
GSM887658,"SUP-B15","RNA","Homo sapiens",1,GPL15308,GSE36133;GSE36139,"CEL","ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM887nnn/GSM887658/suppl",,"Nicolas Stransky","Mar 20, 2012"
GSM887659,"SUP-HD1","RNA","Homo sapiens",1,GPL15308,GSE36133;GSE36139,"CEL","ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM887nnn/GSM887659/suppl",,"Nicolas Stransky","Mar 20, 2012"
GSM887660,"SUP-M2","RNA","Homo sapiens",1,GPL15308,GSE36133;GSE36139,"CEL","ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM887nnn/GSM887660/suppl",,"Nicolas Stransky","Mar 20, 2012"
GSM887661,"SUP-T11","RNA","Homo sapiens",1,GPL15308,GSE36133;GSE36139,"CEL","ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM887nnn/GSM887661/suppl",,"Nicolas Stransky","Mar 20, 2012"
GSM887662,"SUP-T1","RNA","Homo sapiens",1,GPL15308,GSE36133;GSE36139,"CEL","ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM887nnn/GSM887662/suppl",,"Nicolas Stransky","Mar 20, 2012"
GSM887663,"SW 1088","RNA","Homo sapiens",1,GPL15308,GSE36133;GSE36139,"CEL","ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM887nnn/GSM887663/suppl",,"Nicolas Stransky","Mar 20, 2012"
GSM887664,"SW1116","RNA","Homo sapiens",1,GPL15308,GSE36133;GSE36139,"CEL","ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM887nnn/GSM887664/suppl",,"Nicolas Stransky","Mar 20, 2012"
GSM887665,"SW 1271","RNA","Homo sapiens",1,GPL15308,GSE36133;GSE36139,"CEL","ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM887nnn/GSM887665/suppl",,"Nicolas Stransky","Mar 20, 2012"
GSM887666,"SW 1353","RNA","Homo sapiens",1,GPL15308,GSE36133;GSE36139,"CEL","ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM887nnn/GSM887666/suppl",,"Nicolas Stransky","Mar 20, 2012"
GSM887667,"SW1417","RNA","Homo sapiens",1,GPL15308,GSE36133;GSE36139,"CEL","ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM887nnn/GSM887667/suppl",,"Nicolas Stransky","Mar 20, 2012"
GSM887668,"SW1463","RNA","Homo sapiens",1,GPL15308,GSE36133;GSE36139,"CEL","ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM887nnn/GSM887668/suppl",,"Nicolas Stransky","Mar 20, 2012"
GSM887669,"SW 1573","RNA","Homo sapiens",1,GPL15308,GSE36133;GSE36139,"CEL","ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM887nnn/GSM887669/suppl",,"Nicolas Stransky","Mar 20, 2012"
GSM887670,"SW-1710","RNA","Homo sapiens",1,GPL15308,GSE36133;GSE36139,"CEL","ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM887nnn/GSM887670/suppl",,"Nicolas Stransky","Mar 20, 2012"
GSM887671,"SW 1783","RNA","Homo sapiens",1,GPL15308,GSE36133;GSE36139,"CEL","ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM887nnn/GSM887671/suppl",,"Nicolas Stransky","Mar 20, 2012"
GSM887672,"SW 1990","RNA","Homo sapiens",1,GPL15308,GSE36133;GSE36139,"CEL","ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM887nnn/GSM887672/suppl",,"Nicolas Stransky","Mar 20, 2012"
GSM887673,"SW403","RNA","Homo sapiens",1,GPL15308,GSE36133;GSE36139,"CEL","ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM887nnn/GSM887673/suppl",,"Nicolas Stransky","Mar 20, 2012"
GSM887674,"SW480","RNA","Homo sapiens",1,GPL15308,GSE36133;GSE36139,"CEL","ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM887nnn/GSM887674/suppl",,"Nicolas Stransky","Mar 20, 2012"
GSM887675,"SW48","RNA","Homo sapiens",1,GPL15308,GSE36133;GSE36139,"CEL","ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM887nnn/GSM887675/suppl",,"Nicolas Stransky","Mar 20, 2012"
GSM887676,"SW579","RNA","Homo sapiens",1,GPL15308,GSE36133;GSE36139,"CEL","ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM887nnn/GSM887676/suppl",,"Nicolas Stransky","Mar 20, 2012"
GSM887677,"SW620","RNA","Homo sapiens",1,GPL15308,GSE36133;GSE36139,"CEL","ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM887nnn/GSM887677/suppl",,"Nicolas Stransky","Mar 20, 2012"
GSM887678,"SW 780","RNA","Homo sapiens",1,GPL15308,GSE36133;GSE36139,"CEL","ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM887nnn/GSM887678/suppl",,"Nicolas Stransky","Mar 20, 2012"
GSM887679,"SW837","RNA","Homo sapiens",1,GPL15308,GSE36133;GSE36139,"CEL","ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM887nnn/GSM887679/suppl",,"Nicolas Stransky","Mar 20, 2012"
GSM887680,"SW 900","RNA","Homo sapiens",1,GPL15308,GSE36133;GSE36139,"CEL","ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM887nnn/GSM887680/suppl",,"Nicolas Stransky","Mar 20, 2012"
GSM887681,"SW948","RNA","Homo sapiens",1,GPL15308,GSE36133;GSE36139,"CEL","ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM887nnn/GSM887681/suppl",,"Nicolas Stransky","Mar 20, 2012"
GSM887682,"T1-73","RNA","Homo sapiens",1,GPL15308,GSE36133;GSE36139,"CEL","ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM887nnn/GSM887682/suppl",,"Nicolas Stransky","Mar 20, 2012"
GSM887683,"T24","RNA","Homo sapiens",1,GPL15308,GSE36133;GSE36139,"CEL","ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM887nnn/GSM887683/suppl",,"Nicolas Stransky","Mar 20, 2012"
GSM887684,"T3M-4","RNA","Homo sapiens",1,GPL15308,GSE36133;GSE36139,"CEL","ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM887nnn/GSM887684/suppl",,"Nicolas Stransky","Mar 20, 2012"
GSM887685,"T-47D","RNA","Homo sapiens",1,GPL15308,GSE36133;GSE36139,"CEL","ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM887nnn/GSM887685/suppl",,"Nicolas Stransky","Mar 20, 2012"
GSM887686,"T84","RNA","Homo sapiens",1,GPL15308,GSE36133;GSE36139,"CEL","ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM887nnn/GSM887686/suppl",,"Nicolas Stransky","Mar 20, 2012"
GSM887687,"T98G","RNA","Homo sapiens",1,GPL15308,GSE36133;GSE36139,"CEL","ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM887nnn/GSM887687/suppl",,"Nicolas Stransky","Mar 20, 2012"
GSM887688,"TALL-1","RNA","Homo sapiens",1,GPL15308,GSE36133;GSE36139,"CEL","ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM887nnn/GSM887688/suppl",,"Nicolas Stransky","Mar 20, 2012"
GSM887689,"TC-71","RNA","Homo sapiens",1,GPL15308,GSE36133;GSE36139,"CEL","ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM887nnn/GSM887689/suppl",,"Nicolas Stransky","Mar 20, 2012"
GSM887690,"TCC-PAN2","RNA","Homo sapiens",1,GPL15308,GSE36133;GSE36139,"CEL","ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM887nnn/GSM887690/suppl",,"Nicolas Stransky","Mar 20, 2012"
GSM887691,"TE-10","RNA","Homo sapiens",1,GPL15308,GSE36133;GSE36139,"CEL","ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM887nnn/GSM887691/suppl",,"Nicolas Stransky","Mar 20, 2012"
GSM887692,"TE-11","RNA","Homo sapiens",1,GPL15308,GSE36133;GSE36139,"CEL","ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM887nnn/GSM887692/suppl",,"Nicolas Stransky","Mar 20, 2012"
GSM887693,"TE-14","RNA","Homo sapiens",1,GPL15308,GSE36133;GSE36139,"CEL","ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM887nnn/GSM887693/suppl",,"Nicolas Stransky","Mar 20, 2012"
GSM887694,"TE-15","RNA","Homo sapiens",1,GPL15308,GSE36133;GSE36139,"CEL","ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM887nnn/GSM887694/suppl",,"Nicolas Stransky","Mar 20, 2012"
GSM887695,"TE-1","RNA","Homo sapiens",1,GPL15308,GSE36133;GSE36139,"CEL","ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM887nnn/GSM887695/suppl",,"Nicolas Stransky","Mar 20, 2012"
GSM887696,"TE 441.T","RNA","Homo sapiens",1,GPL15308,GSE36133;GSE36139,"CEL","ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM887nnn/GSM887696/suppl",,"Nicolas Stransky","Mar 20, 2012"
GSM887697,"TE-4","RNA","Homo sapiens",1,GPL15308,GSE36133;GSE36139,"CEL","ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM887nnn/GSM887697/suppl",,"Nicolas Stransky","Mar 20, 2012"
GSM887698,"TE-5","RNA","Homo sapiens",1,GPL15308,GSE36133;GSE36139,"CEL","ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM887nnn/GSM887698/suppl",,"Nicolas Stransky","Mar 20, 2012"
GSM887699,"TE 617.T","RNA","Homo sapiens",1,GPL15308,GSE36133;GSE36139,"CEL","ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM887nnn/GSM887699/suppl",,"Nicolas Stransky","Mar 20, 2012"
GSM887700,"TE-6","RNA","Homo sapiens",1,GPL15308,GSE36133;GSE36139,"CEL","ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM887nnn/GSM887700/suppl",,"Nicolas Stransky","Mar 20, 2012"
GSM887701,"TE-8","RNA","Homo sapiens",1,GPL15308,GSE36133;GSE36139,"CEL","ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM887nnn/GSM887701/suppl",,"Nicolas Stransky","Mar 20, 2012"
GSM887702,"TE-9","RNA","Homo sapiens",1,GPL15308,GSE36133;GSE36139,"CEL","ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM887nnn/GSM887702/suppl",,"Nicolas Stransky","Mar 20, 2012"
GSM887703,"TEN","RNA","Homo sapiens",1,GPL15308,GSE36133;GSE36139,"CEL","ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM887nnn/GSM887703/suppl",,"Nicolas Stransky","Mar 20, 2012"
GSM887704,"TF-1","RNA","Homo sapiens",1,GPL15308,GSE36133;GSE36139,"CEL","ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM887nnn/GSM887704/suppl",,"Nicolas Stransky","Mar 20, 2012"
GSM887705,"TGBC11TKB","RNA","Homo sapiens",1,GPL15308,GSE36133;GSE36139,"CEL","ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM887nnn/GSM887705/suppl",,"Nicolas Stransky","Mar 20, 2012"
GSM887706,"THP-1","RNA","Homo sapiens",1,GPL15308,GSE36133;GSE36139,"CEL","ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM887nnn/GSM887706/suppl",,"Nicolas Stransky","Mar 20, 2012"
GSM887707,"TM-31","RNA","Homo sapiens",1,GPL15308,GSE36133;GSE36139,"CEL","ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM887nnn/GSM887707/suppl",,"Nicolas Stransky","Mar 20, 2012"
GSM887708,"TO 175.T","RNA","Homo sapiens",1,GPL15308,GSE36133;GSE36139,"CEL","ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM887nnn/GSM887708/suppl",,"Nicolas Stransky","Mar 20, 2012"
GSM887709,"Toledo","RNA","Homo sapiens",1,GPL15308,GSE36133;GSE36139,"CEL","ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM887nnn/GSM887709/suppl",,"Nicolas Stransky","Mar 20, 2012"
GSM887710,"TOV-112D","RNA","Homo sapiens",1,GPL15308,GSE36133;GSE36139,"CEL","ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM887nnn/GSM887710/suppl",,"Nicolas Stransky","Mar 20, 2012"
GSM887711,"TOV-21G","RNA","Homo sapiens",1,GPL15308,GSE36133;GSE36139,"CEL","ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM887nnn/GSM887711/suppl",,"Nicolas Stransky","Mar 20, 2012"
GSM887712,"TT2609-C02","RNA","Homo sapiens",1,GPL15308,GSE36133;GSE36139,"CEL","ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM887nnn/GSM887712/suppl",,"Nicolas Stransky","Mar 20, 2012"
GSM887713,"T.T","RNA","Homo sapiens",1,GPL15308,GSE36133;GSE36139,"CEL","ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM887nnn/GSM887713/suppl",,"Nicolas Stransky","Mar 20, 2012"
GSM887714,"TT","RNA","Homo sapiens",1,GPL15308,GSE36133;GSE36139,"CEL","ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM887nnn/GSM887714/suppl",,"Nicolas Stransky","Mar 20, 2012"
GSM887715,"TUHR10TKB","RNA","Homo sapiens",1,GPL15308,GSE36133;GSE36139,"CEL","ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM887nnn/GSM887715/suppl",,"Nicolas Stransky","Mar 20, 2012"
GSM887716,"TUHR14TKB","RNA","Homo sapiens",1,GPL15308,GSE36133;GSE36139,"CEL","ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM887nnn/GSM887716/suppl",,"Nicolas Stransky","Mar 20, 2012"
GSM887717,"TUHR4TKB","RNA","Homo sapiens",1,GPL15308,GSE36133;GSE36139,"CEL","ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM887nnn/GSM887717/suppl",,"Nicolas Stransky","Mar 20, 2012"
GSM887718,"TYK-nu","RNA","Homo sapiens",1,GPL15308,GSE36133;GSE36139,"CEL","ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM887nnn/GSM887718/suppl",,"Nicolas Stransky","Mar 20, 2012"
GSM887719,"U-138 MG","RNA","Homo sapiens",1,GPL15308,GSE36133;GSE36139,"CEL","ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM887nnn/GSM887719/suppl",,"Nicolas Stransky","Mar 20, 2012"
GSM887720,"U-251 MG","RNA","Homo sapiens",1,GPL15308,GSE36133;GSE36139,"CEL","ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM887nnn/GSM887720/suppl",,"Nicolas Stransky","Mar 20, 2012"
GSM887721,"U266B1","RNA","Homo sapiens",1,GPL15308,GSE36133;GSE36139,"CEL","ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM887nnn/GSM887721/suppl",,"Nicolas Stransky","Mar 20, 2012"
GSM887722,"U-2 OS","RNA","Homo sapiens",1,GPL15308,GSE36133;GSE36139,"CEL","ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM887nnn/GSM887722/suppl",,"Nicolas Stransky","Mar 20, 2012"
GSM887723,"U-87 MG","RNA","Homo sapiens",1,GPL15308,GSE36133;GSE36139,"CEL","ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM887nnn/GSM887723/suppl",,"Nicolas Stransky","Mar 20, 2012"
GSM887724,"U-937","RNA","Homo sapiens",1,GPL15308,GSE36133;GSE36139,"CEL","ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM887nnn/GSM887724/suppl",,"Nicolas Stransky","Mar 20, 2012"
GSM887725,"UACC-257","RNA","Homo sapiens",1,GPL15308,GSE36133;GSE36139,"CEL","ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM887nnn/GSM887725/suppl",,"Nicolas Stransky","Mar 20, 2012"
GSM887726,"UACC-62","RNA","Homo sapiens",1,GPL15308,GSE36133;GSE36139,"CEL","ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM887nnn/GSM887726/suppl",,"Nicolas Stransky","Mar 20, 2012"
GSM887727,"UACC-812","RNA","Homo sapiens",1,GPL15308,GSE36133;GSE36139,"CEL","ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM887nnn/GSM887727/suppl",,"Nicolas Stransky","Mar 20, 2012"
GSM887728,"UACC-893","RNA","Homo sapiens",1,GPL15308,GSE36133;GSE36139,"CEL","ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM887nnn/GSM887728/suppl",,"Nicolas Stransky","Mar 20, 2012"
GSM887729,"UM-UC-3","RNA","Homo sapiens",1,GPL15308,GSE36133;GSE36139,"CEL","ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM887nnn/GSM887729/suppl",,"Nicolas Stransky","Mar 20, 2012"
GSM887730,"UT-7","RNA","Homo sapiens",1,GPL15308,GSE36133;GSE36139,"CEL","ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM887nnn/GSM887730/suppl",,"Nicolas Stransky","Mar 20, 2012"
GSM887731,"VCaP","RNA","Homo sapiens",1,GPL15308,GSE36133;GSE36139,"CEL","ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM887nnn/GSM887731/suppl",,"Nicolas Stransky","Mar 20, 2012"
GSM887732,"VM-CUB1","RNA","Homo sapiens",1,GPL15308,GSE36133;GSE36139,"CEL","ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM887nnn/GSM887732/suppl",,"Nicolas Stransky","Mar 20, 2012"
GSM887733,"VMRC-RCW","RNA","Homo sapiens",1,GPL15308,GSE36133;GSE36139,"CEL","ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM887nnn/GSM887733/suppl",,"Nicolas Stransky","Mar 20, 2012"
GSM887734,"VMRC-RCZ","RNA","Homo sapiens",1,GPL15308,GSE36133;GSE36139,"CEL","ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM887nnn/GSM887734/suppl",,"Nicolas Stransky","Mar 20, 2012"
GSM887735,"WM-115","RNA","Homo sapiens",1,GPL15308,GSE36133;GSE36139,"CEL","ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM887nnn/GSM887735/suppl",,"Nicolas Stransky","Mar 20, 2012"
GSM887736,"WM1799","RNA","Homo sapiens",1,GPL15308,GSE36133;GSE36139,"CEL","ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM887nnn/GSM887736/suppl",,"Nicolas Stransky","Mar 20, 2012"
GSM887737,"WM-266-4","RNA","Homo sapiens",1,GPL15308,GSE36133;GSE36139,"CEL","ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM887nnn/GSM887737/suppl",,"Nicolas Stransky","Mar 20, 2012"
GSM887738,"WM-793","RNA","Homo sapiens",1,GPL15308,GSE36133;GSE36139,"CEL","ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM887nnn/GSM887738/suppl",,"Nicolas Stransky","Mar 20, 2012"
GSM887739,"WM-88","RNA","Homo sapiens",1,GPL15308,GSE36133;GSE36139,"CEL","ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM887nnn/GSM887739/suppl",,"Nicolas Stransky","Mar 20, 2012"
GSM887740,"WM-983B","RNA","Homo sapiens",1,GPL15308,GSE36133;GSE36139,"CEL","ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM887nnn/GSM887740/suppl",,"Nicolas Stransky","Mar 20, 2012"
GSM887741,"WSU-DLCL2","RNA","Homo sapiens",1,GPL15308,GSE36133;GSE36139,"CEL","ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM887nnn/GSM887741/suppl",,"Nicolas Stransky","Mar 20, 2012"
GSM887742,"YAPC","RNA","Homo sapiens",1,GPL15308,GSE36133;GSE36139,"CEL","ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM887nnn/GSM887742/suppl",,"Nicolas Stransky","Mar 20, 2012"
GSM887743,"YD-10B","RNA","Homo sapiens",1,GPL15308,GSE36133;GSE36139,"CEL","ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM887nnn/GSM887743/suppl",,"Nicolas Stransky","Mar 20, 2012"
GSM887744,"YD-15","RNA","Homo sapiens",1,GPL15308,GSE36133;GSE36139,"CEL","ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM887nnn/GSM887744/suppl",,"Nicolas Stransky","Mar 20, 2012"
GSM887745,"YD-38","RNA","Homo sapiens",1,GPL15308,GSE36133;GSE36139,"CEL","ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM887nnn/GSM887745/suppl",,"Nicolas Stransky","Mar 20, 2012"
GSM887746,"YD-8","RNA","Homo sapiens",1,GPL15308,GSE36133;GSE36139,"CEL","ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM887nnn/GSM887746/suppl",,"Nicolas Stransky","Mar 20, 2012"
GSM887747,"YH-13","RNA","Homo sapiens",1,GPL15308,GSE36133;GSE36139,"CEL","ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM887nnn/GSM887747/suppl",,"Nicolas Stransky","Mar 20, 2012"
GSM887748,"YKG1","RNA","Homo sapiens",1,GPL15308,GSE36133;GSE36139,"CEL","ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM887nnn/GSM887748/suppl",,"Nicolas Stransky","Mar 20, 2012"
GSM887749,"YMB-1","RNA","Homo sapiens",1,GPL15308,GSE36133;GSE36139,"CEL","ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM887nnn/GSM887749/suppl",,"Nicolas Stransky","Mar 20, 2012"
GSM887750,"ZR-75-1","RNA","Homo sapiens",1,GPL15308,GSE36133;GSE36139,"CEL","ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM887nnn/GSM887750/suppl",,"Nicolas Stransky","Mar 20, 2012"
GSM887751,"ZR-75-30","RNA","Homo sapiens",1,GPL15308,GSE36133;GSE36139,"CEL","ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM887nnn/GSM887751/suppl",,"Nicolas Stransky","Mar 20, 2012"
